"","texto","muyNeg","Neg","muyPos","Pos","Valor","Sentimiento"
"851","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"852","  Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año  Feminismo   ","0","0","0","0",0,"Neutro"
"853","   Te perdiste  JuanaEsNavidad  Aquí puedes ver el  streamingsolidario  feminismo  Sororidad x todas las  mujeres  ","0","0","0","0",0,"Neutro"
"854","Propósitos feministas para el     Feminismo  PropósitosdeAñoFeministas  NuevoAño  Año","0","0","0","0",0,"Neutro"
"855","  Mujeres en la historia  Feminismo","0","0","0","0",0,"Neutro"
"856","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"857","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"858","Leer hoy los diarios en Uruguayy ver que hasta cuando escriben de feminismo la misoginia campea  Feliz Año ","0","0","0","0",0,"Neutro"
"859","                Lo viste  En medio de las protestas de mujeres en todo                            feminismo es la palabra  en ese país ","0","1","0","0",-0.5,"Negativo"
"860","Felicidades y no te olvides de seguir Continuidad y constancia  Mujeres  Feminismo","0","0","1","0",1,"Positivo"
"861","   Te acuerdas cuando el  feminismo nos decía  no os dais cuenta del daño que estáis haciendo    Mujer mata a su familia ","0","1","0","0",-0.5,"Negativo"
"862"," Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de ","0","1","0","0",-0.5,"Negativo"
"863","  Lo que el  feminismo en realidad quiere decir  es   cuando dejen de matar a mujeres  osea  cero   entonces  y solo ent ","0","1","0","0",-0.5,"Negativo"
"864","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"865","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"866","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"867","RT SandraFerrerV  Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"868","es tan triste  tan repugnante  tan asqueroso  esque no hay adjetivo para describir esta salvajada en pleno   Es ","0","0","0","0",0,"Neutro"
"869","  Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"870"," La clave de la estructura patriarcal de la economía capitalista está en el aislamiento de la familia  mediante su ","0","0","0","0",0,"Neutro"
"871","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"872","Ahora todas las baladas románticas de Triana  Extremoduro  Metálica y Chet Baker se han ido a tomar por culo por el puto  feminismo ","1","0","0","0",-1,"Negativo"
"873","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"874"," No nos violéis   Si esto no es criminalizar poor sexo    Millones de varones jamás han violado a una muje ","0","1","0","0",-0.5,"Negativo"
"875","  El  ICMAT publica un libro para visibilizar a las  mujeresenlaciencia y por tanto en la  historia  feminismo  sororidad ","0","0","0","0",0,"Neutro"
"876","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"877","  Regala  feminismo  Regala  igualdad                                         Machismo de  NiñasRebeldes dey","0","0","0","0",0,"Neutro"
"878","  Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"879","  Las que limpian  las que cuidan  las que luchan  Y una reflexión   El feminismo es el sujeto político más potente   ht ","0","0","0","0",0,"Neutro"
"880","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"881","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"882","  El  feminismo planta cara al patriarcado   JuanaEsNavidad  vía","0","0","0","0",0,"Neutro"
"883","Aquí os dejo mi última reseña del año   El  feminismo en  preguntas   Pilar Pardo Rubio","0","0","0","0",0,"Neutro"
"884","  Reproducimos en  Público la  entrevista de los compañeros dea la gran               mujeres  feminismo ","0","0","0","0",0,"Neutro"
"885","  Acá les dejo el artículo con el que cierro este   MeToo  YoTambién  ColombiaTieneEscritoras  feminismo ","0","0","0","0",0,"Neutro"
"886","   mujeres  fundamentales en la  lucha por la  igualdad de  derechos en  España   vía ","0","0","0","0",0,"Neutro"
"887","  Di NO al  feminismo","0","0","0","0",0,"Neutro"
"888","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"889","  Di NO al  feminismo","0","0","0","0",0,"Neutro"
"890","  Di NO al  feminismo","0","0","0","0",0,"Neutro"
"891","   Yo también hablaré de  feminismo a mis hijas    Hija  no te juntes con esas resentidas que odian a los hombres y se t ","0","1","0","0",-0.5,"Negativo"
"892","RT  MaraMarino  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"893","  El  feminismo planta cara al patriarcado   JuanaEsNavidad  vía","0","0","0","0",0,"Neutro"
"894","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"895","  Marta de la Rocha Feminismo  reflexión a través del arte Retratista  ilustradora  experta en pop art  ","0","0","0","0",0,"Neutro"
"896","  Cuatro películas españolas recientes que demuestran que el papel de la mujer en el cine está poniénd ","0","0","0","0",0,"Neutro"
"897","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"898","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"899","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"900","Quería teneros un vídeo antes de que acabara el año  pero por temas de salud  no he estado muy allá para prepararlo ","0","0","0","0",0,"Neutro"
"901","  Sororidad nuestra mas arma más letal   feminismo","0","1","0","0",-0.5,"Negativo"
"902","Las niñas merecen ejemplos reales de aquellas mujeres que cambiaron la historia con sus investigaciones  libros y l ","0","0","0","0",0,"Neutro"
"903","Me encantaría saber qué cosas puede hacer un hombre que no pueda hacer una mujer    mi lista es igual a  ","0","0","0","0",0,"Neutro"
"904","   JuanaEsNavidad con   Feminismo necesario","0","0","0","0",0,"Neutro"
"905","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"906","  Este ha sido el año del  feminismo  Para la crítica literaria ha sido el año de las escritoras  Un catálogo de libros de  ","0","0","0","0",0,"Neutro"
"907","  Esta semanase ha atrevido a unir  feminismo y  JuegoDeTronos y así a priori  lógica no le falta     Tu tb cr ","0","0","0","0",0,"Neutro"
"908","  Esta tarde nos vemos en  lahabitacióndelasmujeres  VisibilizandoMujeres  poetas  VisibilizaciónEnLaLiteratura  feminismo ","0","0","0","0",0,"Neutro"
"909","   Feminismo significa  Igualdad de oportunidades   El feminismo  necesariamente  tiene que implicar a los hombres   Recom ","0","0","0","0",0,"Neutro"
"910","Gracias    La verdad es que sí  de las mejores  entrevistas que he hecho este año ha sido a ","0","0","0","0",0,"Neutro"
"911","  La violencia contra las mujeres en  datos escalofriantes vía feminismo  violenciamachista  ViolenciaDeGén ","0","2","0","0",-0.833333333333333,"Negativo"
"912","Esta semanase ha atrevido a unir  feminismo y  JuegoDeTronos y así a priori  lógica no le falta   ","0","1","0","0",-0.5,"Negativo"
"913","  Cuando dicen que el  Feminismo lucha contra el  Patriarcado FALSO  Por que no luchan contra ese  Machismo Paternalista ","0","2","0","0",-0.833333333333333,"Negativo"
"914","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"915","   Quién le teme al  feminismo en   Artículo depublicado ende diciembre   recomendado","0","0","0","0",0,"Neutro"
"916","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"917","RT  MaraMarino  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"918"," Islamismo  Feminismo Una aportación positiva del multiculturalismo    Danke Frau Merkel","0","0","0","0",0,"Neutro"
"919","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"920","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"921","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"922","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"923","El  feminismo planta cara al patriarcado   JuanaEsNavidad  vía","0","0","0","0",0,"Neutro"
"924","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"925","  Las que limpian  las que cuidan  las que luchan  Y una reflexión   El feminismo es el sujeto político más potente   ht ","0","0","0","0",0,"Neutro"
"926","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"927","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"928","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"929","Ver la mierda es el primer paso para limpiarla   feminismo El Acento     el año que puso los focos en las mujer ","1","1","0","0",-1.25,"Muy Negativo"
"930","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"931","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"932","  El  feminismo no es una tendencia pasajera  luchar por la igualdad no es algo que pase de moda como un tejido o unas botas ","0","0","1","0",1,"Positivo"
"933","  Por qué  ha sido el gran año del  feminismo    vía activismo  lucha ","0","0","1","0",1,"Positivo"
"934","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"935","   Yo sí te creo     heroínas  anónimas que salvaron   vía Feminismo  sororidad   ","0","0","1","0",1,"Positivo"
"936","  Anticapitalistas es  Ecologismo  Socialismo  Feminismo  Municipalismo Hazte simpatizante  Organízate  Lucha  Tu participación ","0","0","0","0",0,"Neutro"
"937"," Yo sí te creo     heroínas  anónimas que salvaron   vía Feminismo ","0","0","1","0",1,"Positivo"
"938","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"939","Acá les dejo el artículo con el que cierro este   MeToo  YoTambién  ColombiaTieneEscritoras ","0","0","0","0",0,"Neutro"
"940","  Di NO al  feminismo","0","0","0","0",0,"Neutro"
"941","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"942","RT feminicidio   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desde LAS KELLYS hasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"943","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"944","Cuatro películas españolas recientes que demuestran que el papel de la mujer en el cine está poniéndose a la altura ","0","0","0","0",0,"Neutro"
"945","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"946","  Las  MujeresLibres anarquistas fueron pioneras  y siguen siendo ejemplo  de un  feminismo transversal que anuda las luchas ","0","1","0","0",-0.5,"Negativo"
"947","Al   entre otras cosas  le pido que nos iguale por abajo   ni  Machismo ni  Feminismo  Que seamos  Personas  y mucha  EDUCACIÓN","0","0","0","0",0,"Neutro"
"948","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"949","    Feminismo  es la palabra del año en  EstadosUnidos  Ningún otro término ha sido tan consultado en   La Revolución SE ","0","0","0","0",0,"Neutro"
"950","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"951","Estoy por hacer un inventario de tipos de  polla     pichalapiz  pollagarfio  pollachiclosa  realwomen feminismo ","0","0","0","0",0,"Neutro"
"952","Este texto publicitando una máquina para remendar medias no tiene desperdicio  Lo que hemos avanzado y lo que nos q ","0","0","1","0",1,"Positivo"
"953","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"954","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"955","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"956","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"957","  Esta tarde nos vemos en  lahabitacióndelasmujeres  VisibilizandoMujeres  poetas  VisibilizaciónEnLaLiteratura  feminismo ","0","0","0","0",0,"Neutro"
"958","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"959","  Qué hacéis que no leéis  Un libro para ellas  de Bridget Christie    LecturaNecesaria  LecturaDeLaBuena  Leer ","0","0","0","0",0,"Neutro"
"960","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"961","Esta tarde nos vemos en  lahabitacióndelasmujeres  VisibilizandoMujeres  poetas  VisibilizaciónEnLaLiteratura ","0","0","0","0",0,"Neutro"
"962"," Noti Fem está disponible  machismo  feminismo","0","0","0","0",0,"Neutro"
"963","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"964","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"965","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"966","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"967","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"968","Totalmente extarpolable a  España  mutilacióngenitalfemenina  feminismo  FeminismoParaNoMorir  mujer  Leer ","0","0","0","0",0,"Neutro"
"969","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"970"," Dónde están   BokoHaram  FeminismoParaNoMorir  mutilacióngenitalfemenina  feminismo  mujer","0","0","0","0",0,"Neutro"
"971","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"972","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"973","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"974","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"975","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"976","  El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía   ","0","0","0","0",0,"Neutro"
"977","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"978","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"979","   Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de Coca Co ","0","1","0","0",-0.5,"Negativo"
"980"," Feminismo y lucha sindical  las mujeres que lideran luchas laborales  Desdehasta las  espartanas  de ","0","1","0","0",-0.5,"Negativo"
"981","El  feminismo le planta cara al  patriarcado en  JuanaEsNavidad vía","0","0","0","0",0,"Neutro"
"982","Texto Fina Sanz  youcanchangetheworld  feminismo","0","0","1","0",1,"Positivo"
"983"," Valladolid  Exposición  Feminismo  Monumento  Arte  Escultura ESCULTORA ANA JIMÉNEZ","0","0","0","0",0,"Neutro"
"984","RT PodFeminismosCR  Si hay una esperanza es que la mujer ha tomado conciencia del problema  Muchas han cambiado de actitud   Feminismo es ","0","0","0","0",0,"Neutro"
"985","  Se va el   y con él un año marcado por el  feminismo  En el  nos toca consolidar la cuarta ola feminista y aprovec ","0","0","0","0",0,"Neutro"
"986","Mucho juego está dando el vestido o no vestido q llevaráen  Campanadas lo sorprendente  indignante ","0","0","0","0",0,"Neutro"
"987","Nuria Coronado   Los  hombres son  aliados esenciales para el  feminismo   vía  ","0","0","0","0",0,"Neutro"
"988","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"989","Berlin crea  zonas solo para mujeres  para evitar que se repitan las violaciones de refugiados ","0","2","0","0",-0.833333333333333,"Negativo"
"990","   BuenSabado  feminismoEsta noticia no es reciente  tiene un tiempo ya  Durán Barba afirmó que las mujeres que se meten en po ","0","0","0","0",0,"Neutro"
"991"," BuenSabado  feminismoEsta noticia no es reciente  tiene un tiempo ya  Durán Barba afirmó que las mujeres que se ","0","0","0","0",0,"Neutro"
"992","La meta de la  igualdad entre géneros sólo puede conseguirse ahora a través del  feminismo  Una meta que se acabará ","0","0","0","0",0,"Neutro"
"993","Y no con esto digo que metáis a los cuatro machistas empedernidos  como  PerezReverte  amp  CÍA hablando de  feminismo ","0","0","0","0",0,"Neutro"
"994","  Por qué la  endometriosis concierne al  feminismo    vía mujeres  salud ","0","0","0","0",0,"Neutro"
"995","El  feminismo con la  violenciamachista  ViolenciaDeGenero nunca avanzaran","0","0","0","0",0,"Neutro"
"996","   Te perdiste  JuanaEsNavidad  Aquí puedes ver el  streamingsolidario  feminismo  Sororidad x todas las  mujeres  ","0","0","0","0",0,"Neutro"
"997","Feliz   Diana Raznovich nos ha diseñado esta felicitación tan bonita  esperamos que os guste y sigáis apoyando ","0","0","0","0",0,"Neutro"
"998","  La verdadera cara del  feminismo al descubierto  No buscan igualdad  Sólo saciar su resentimiento hacia el mundo ","0","0","1","0",1,"Positivo"
"999","  Si hay una esperanza es que la mujer ha tomado conciencia del problema  Muchas han cambiado de actitud   Feminismo es ","0","0","0","0",0,"Neutro"
"1000","  Regala  feminismo  Regala  igualdad                                         Machismo de  NiñasRebeldes dey","0","0","0","0",0,"Neutro"
